id,recipeName,mealType,dietaryType,weightGoal,calories,protein,carbs,fat,fiber,sodium,cholesterol,preparationTime,serves,semantic_text,restrictions_str,ingredients_str,instructions_str,mealImageURL
68395eeaa1f9120d4641a608,Sweet Potato Chaat,breakfast,desi,weight_loss,90.0,2.0,20.0,0.0,4.0,160.0,0.0,15,1,Sweet Potato Chaat Sweet Potato Chaat Sweet Potato Chaat Sweet Potato Onion Lemon Juice Green Chili Black Salt Coriander desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Sweet Potato (1 (150g, boiled and cubed)); Onion (1 small (70g, chopped)); Lemon Juice (1 tbsp (15ml)); Green Chili (1 (5g, chopped)); Black Salt (to taste (0.5g, pinch)); Coriander (to taste (assumed 1 tbsp, 3g, chopped))","Step 1: Boil Sweet Potato: | Boil 1 medium sweet potato until soft, then cube it into bite-sized pieces. | Step 2: Prepare Ingredients: | Chop onion, green chili, and coriander finely. | Step 3: Mix with Sweet Potato: | In a bowl, combine the cubed sweet potato with the chopped onion, green chili, and coriander. | Step 4: Add Lemon Juice: | Squeeze fresh lemon juice over the mixture for added tang. | Step 5: Add Black Salt: | Sprinkle black salt to taste for flavor. | Step 6: Toss Together: | Toss the ingredients together to mix well. | Step 7: Warm the Chaat: | Serve the mixture as a warm chaat, allowing the flavors to meld. | Step 8: Serve: | Serve the sweet potato chaat immediately, garnished with additional coriander if desired.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169012/recipe_uploads/uvldkxzasm96wtgz9h9r.jpg
68395ef0a1f9120d4641a735,Mughlai Keema Pulao with Butter Rice,lunch,desi,weight_gain,650.0,25.0,60.0,25.0,2.0,1090.0,70.0,60,4,Mughlai Keema Pulao with Butter Rice Mughlai Keema Pulao with Butter Rice Mughlai Keema Pulao with Butter Rice Minced beef Basmati rice Onion Ginger garlic paste Red chili powder Whole spices Salt Butter Oil Water Coriander leaves Green chilies Yogurt Garam masala Water desi,"nut_free,egg_free,low_sugar","Minced beef (400g); Basmati rice (2 cups); Onion (1, sliced); Ginger garlic paste (1 tbsp); Red chili powder (½ tsp); Whole spices (1 tbsp); Salt (1 tsp); Butter (3 tbsp); Oil (2 tbsp); Water (as needed); Coriander leaves (2 tbsp, chopped); Green chilies (2, chopped); Yogurt (½ cup); Garam masala (½ tsp); Water (4 cups (for rice))","Step 1: Gather Ingredients: Collect 2 tbsp oil, 1 sliced onion, 1 tbsp ginger-garlic paste, 1 tsp garam masala, 1 tsp red chili powder, 1 tsp salt, 400g minced beef, 2 cups basmati rice, 4 cups water, and 2 tbsp butter. | Step 2: Fry Onions: Heat 2 tbsp oil in a pot over medium heat, add 1 sliced onion, and fry for 5-7 minutes until golden. | Step 3: Cook Keema Base: Stir in 1 tbsp ginger-garlic paste, 1 tsp garam masala, 1 tsp red chili powder, and 1 tsp salt, cooking for 1-2 minutes until fragrant. | Step 4: Brown Keema: Add 400g minced beef, cooking for 10-15 minutes until browned and fully cooked. | Step 5: Cook Pulao: Mix in 2 cups basmati rice and 4 cups water, bring to a boil, then reduce heat, cover, and cook for 12-15 minutes until rice is done. | Step 6: Add Butter and Serve: Stir in 2 tbsp butter until melted and evenly distributed, fluff the pulao, and serve hot.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746744854/lvfilcbzbxxp4vnxfqyn.jpg
68395ebfa1f9120d4641a493,Creamy Tuscan Chicken,dinner,keto,weight_gain,510.0,42.0,6.0,39.0,2.0,340.0,125.0,40,1,Creamy Tuscan Chicken Creamy Tuscan Chicken Creamy Tuscan Chicken Chicken thighs Heavy cream Sun-dried tomatoes Spinach Olive oil Salt & black pepper keto,"gluten_free,nut_free,egg_free,low_carb,low_sugar",Chicken thighs (150g); Heavy cream (50ml); Sun-dried tomatoes (10g); Spinach (30g); Olive oil (1 tsp); Salt & black pepper (to taste),"Step 1: Prep Chicken thighs | Use 150g of chicken thighs as the base. | Step 2: Prepare Heavy cream | Chop or measure 50ml of heavy cream. | Step 3: Combine Ingredients | Mix the prepared ingredients in a bowl. | Step 4: Add Sun-dried tomatoes | Incorporate 10g of sun-dried tomatoes for flavor. | Step 5: Season | Add salt, pepper, or additional spices as needed. | Step 6: Set Aside | Chill or let the mixture rest for a few minutes if needed. | Step 7: Final Mix | Stir everything together to ensure even coating. | Step 8: Serve | Plate and enjoy your freshly prepared meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748523936/kxvrdwzvqlpzc3kwbaeg.jpg
68395eeaa1f9120d4641a617,Chickpea Sundal,breakfast,desi,weight_loss,120.0,4.0,16.0,4.0,5.0,160.0,0.0,15,1,Chickpea Sundal Chickpea Sundal Chickpea Sundal Chickpeas Mustard Seeds Green Chili Oil Lemon Juice Salt Coriander Leaves desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Chickpeas (1/2 cup (80g, cooked or canned, drained)); Mustard Seeds (1/2 tsp (1g)); Green Chili (1 (5g, chopped)); Oil (1 tsp (5g)); Lemon Juice (1 tbsp (15ml)); Salt (to taste (0.5g, pinch)); Coriander Leaves (for garnish (3g, chopped))","Step 1: Boil Chickpeas: | Boil 1/2 cup chickpeas until soft. | Step 2: Prepare Seasoning: | Heat a pan with a little oil, and sauté mustard seeds, curry leaves, and green chilies. | Step 3: Add Chickpeas: | Add the boiled chickpeas to the pan with the sautéed seasoning. | Step 4: Stir Well: | Mix the chickpeas with the seasoning and cook for 2-3 minutes. | Step 5: Add Lemon Juice: | Squeeze 1 tbsp lemon juice over the chickpeas and stir. | Step 6: Garnish: | Garnish with fresh coriander leaves. | Step 7: Adjust Spices: | Taste and adjust salt or spices as needed. | Step 8: Serve: | Serve hot as a snack or side dish.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169042/recipe_uploads/n6tfkryz7dgan4ftilco.jpg
68395ebfa1f9120d4641a470,Keto Chia Breakfast,breakfast,keto,weight_loss,250.0,10.0,8.0,20.0,7.0,80.0,0.0,5,1,Keto Chia Breakfast Keto Chia Breakfast Keto Chia Breakfast Chia seeds Almond milk Cinnamon Walnuts Erythritol keto,"gluten_free,egg_free,low_carb,low_sugar,dairy_free",Chia seeds (40g); Almond milk (200ml); Cinnamon (½ tsp); Walnuts (20g); Erythritol (1 tbsp),"Step 1: Mix Ingredients | In a bowl, combine 40g chia seeds, 200ml almond milk, ½ tsp cinnamon, and 1 tbsp erythritol. | Step 2: Stir Well | Whisk to prevent clumping, let sit for 5 minutes, then stir again. | Step 3: Soak Overnight | Cover and refrigerate overnight for best texture. | Step 4: Add Nuts | Chop 20g walnuts, stir into pudding. | Step 5: Check Consistency | Ensure pudding is thick and creamy. | Step 6: Garnish | Sprinkle with a pinch of chia seeds for presentation. | Step 7: Serve Prep | Spoon into a bowl. | Step 8: Serve | Serve cold as a quick breakfast.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745444785/vubd2coqlmbha0nstolt.jpg
68395ebfa1f9120d4641a498,Lamb Heart Kebabs,dinner,keto,weight_gain,480.0,48.0,3.0,38.0,1.0,310.0,220.0,35,1,Lamb Heart Kebabs Lamb Heart Kebabs Lamb Heart Kebabs Lamb hearts Olive oil Cumin powder Lemon juice Salt keto,"gluten_free,nut_free,egg_free,lactose_free,low_carb,low_sugar",Lamb hearts (150g); Olive oil (1 tbsp); Cumin powder (½ tsp); Lemon juice (from ¼ lemon); Salt (to taste),"Step 1: Prep Lamb hearts | Use 150g of lamb hearts as the base. | Step 2: Prepare Olive oil | Chop or measure 1 tbsp of olive oil. | Step 3: Combine Ingredients | Mix the prepared ingredients in a bowl. | Step 4: Add Cumin powder | Incorporate ½ tsp of cumin powder for flavor. | Step 5: Season | Add salt, pepper, or additional spices as needed. | Step 6: Set Aside | Chill or let the mixture rest for a few minutes if needed. | Step 7: Final Mix | Stir everything together to ensure even coating. | Step 8: Serve | Plate and enjoy your freshly prepared meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524089/ygo4qx0cr0zofezjtt74.jpg
68395ef0a1f9120d4641a73a,Creamy Shahi Paneer with Basmati Rice,dinner,desi,weight_gain,650.0,15.0,65.0,25.0,2.0,1080.0,40.0,60,2,Creamy Shahi Paneer with Basmati Rice Creamy Shahi Paneer with Basmati Rice Creamy Shahi Paneer with Basmati Rice Paneer Basmati rice Onion Tomato Ginger garlic paste Red chili powder Turmeric Garam masala Salt Fresh cream Butter Oil Water Coriander leaves Cashews Cardamom Water desi,"egg_free,low_sugar","Paneer (200g); Basmati rice (2 cups); Onion (1, sliced); Tomato (1, pureed); Ginger garlic paste (1 tbsp); Red chili powder (½ tsp); Turmeric (¼ tsp); Garam masala (½ tsp); Salt (½ tsp); Fresh cream (½ cup); Butter (2 tbsp); Oil (1 tbsp); Water (as needed); Coriander leaves (2 tbsp, chopped); Cashews (1 tbsp, ground); Cardamom (2 pods); Water (4 cups (for rice))","Step 1: Gather Ingredients: Collect 2 tbsp oil, 1 sliced onion, 1 tsp ginger-garlic paste, 1 tsp garam masala, 1 tsp salt, 1 cup tomato puree, 200g paneer (cubed), ¼ cup cream, 1 tbsp butter, 2 cups basmati rice, and 4 cups water. | Step 2: Fry Onions: Heat 2 tbsp oil in a pan over medium heat, add 1 sliced onion and 1 tsp ginger-garlic paste, frying for 5-7 minutes until golden. | Step 3: Cook Spices: Stir in 1 tsp garam masala and 1 tsp salt, cooking for 1 minute until aromatic. | Step 4: Add Tomato Puree: Mix in 1 cup tomato puree, cooking for 5-7 minutes until thickened and oil separates. | Step 5: Finish Shahi Paneer: Add 200g paneer cubes, ¼ cup cream, and 1 tbsp butter, stirring gently, and cook for 5 minutes until creamy. | Step 6: Serve with Rice: Boil 2 cups basmati rice in 4 cups water with a pinch of salt for 10-12 minutes until fluffy, drain, plate the shahi paneer, and serve hot with rice.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746744854/s0vwwb2a4ut7vunn8oed.jpg
68395ecea1f9120d4641a51e,Beef & Mushroom Barley Soup,dinner,non_vegetarian,weight_gain,580.0,42.0,55.0,25.0,10.0,800.0,90.0,90,3,Beef & Mushroom Barley Soup Beef & Mushroom Barley Soup Beef & Mushroom Barley Soup Beef chuck Barley Mushrooms Carrots Olive oil Onion Garlic Beef broth Thyme Salt Black pepper Parsley non_vegetarian,"nut_free,egg_free,lactose_free,low_sugar,dairy_free",Beef chuck (300g); Barley (100g); Mushrooms (150g); Carrots (100g); Olive oil (1 tbsp); Onion (50g); Garlic (1 clove); Beef broth (1 liter); Thyme (½ tsp); Salt (¼ tsp); Black pepper (¼ tsp); Parsley (1 tsp (optional)),"Step 1: Prepare Beef | Trim and cut 300g beef chuck into 1-inch cubes, patting dry with a paper towel. | Step 2: Sear Beef | Heat 1 tbsp olive oil in a large pot over medium-high heat, sear beef cubes for 4–5 minutes until browned, then remove and set aside. | Step 3: Prepare Vegetables | Slice 150g mushrooms, peel and dice 100g carrots, and finely chop 50g onion. | Step 4: Sauté Aromatics | In the same pot, add onion and 1 minced garlic clove, sauté for 2–3 minutes until softened. | Step 5: Add Mushrooms | Add mushrooms and carrots, cooking for 4–5 minutes until mushrooms release their liquid. | Step 6: Combine Ingredients | Return beef to the pot, add 100g barley, 1 liter beef broth, ½ tsp thyme, and ¼ tsp salt, stirring to combine. | Step 7: Simmer Soup | Bring to a boil, then reduce to low heat, cover, and simmer for 1–1.5 hours, stirring occasionally, until beef is tender and barley is cooked. | Step 8: Serve | Adjust seasoning with ¼ tsp black pepper, garnish with 1 tsp chopped parsley, and serve hot as a hearty dinner.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524578/y6rn8puxxxhzzjutz8wg.jpg
68395eeaa1f9120d4641a643,Steamed Chicken Meatballs in Tomato Gravy,dinner,desi,weight_loss,260.0,22.0,10.0,14.0,2.0,400.0,65.0,35,2,Steamed Chicken Meatballs in Tomato Gravy Steamed Chicken Meatballs in Tomato Gravy Steamed Chicken Meatballs in Tomato Gravy Ground Chicken Tomatoes Garlic Ginger Onion Salt Oil Spices desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_carb,dairy_free","Ground Chicken (200g); Tomatoes (2 medium (300g, chopped)); Garlic (1 tbsp (15g, minced)); Ginger (1 tbsp (10g, grated)); Onion (1 medium (100g, chopped)); Salt (To taste (assumed 1/2 tsp, 1.5g, not listed but implied)); Oil (As needed (assumed 1 tbsp, 14g, for cooking, not listed but implied)); Spices (As needed (assumed 1/2 tsp each cumin, coriander, and chili powder for calculation, not listed but implied for flavor))","Step 1: Prepare the Chicken Mixture : | In a bowl, combine ground chicken with minced garlic, grated ginger, and your choice of spices such as cumin, coriander, and chili powder. | Step 2: Shape the Meatballs : | Mix the ingredients well and shape the mixture into small, even-sized meatballs using your hands. | Step 3: Steam the Meatballs : | Place the meatballs in a steamer and steam for about 15-20 minutes or until fully cooked. | Step 4: Start the Gravy Base : | In a separate pan, heat some oil and sauté chopped onions until golden brown. | Step 5: Add Tomatoes and Spices : | Add chopped tomatoes to the onions along with turmeric, garam masala, salt, and a pinch of sugar. Cook until the tomatoes break down. | Step 6: Blend for Smoothness (optional) : | For a smoother gravy, blend the cooked tomato-onion mixture and return it to the pan. | Step 7: Combine Meatballs and Gravy : | Gently add the steamed meatballs to the simmering gravy and let them cook together for 10-15 minutes. | Step 8: Serve Hot : | Garnish with fresh coriander and serve hot with rice, naan, or roti.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169361/recipe_uploads/zbxt7kdd8gm0nvodxvna.jpg
68395ed6a1f9120d4641a577,Olive Oil Cake,snack,mediterranean,weight_gain,510.0,28.0,132.0,56.0,8.0,142.0,370.0,55,1,Olive Oil Cake Olive Oil Cake Olive Oil Cake Flour Olive oil Oranges Eggs mediterranean,"nut_free,lactose_free,low_sodium,low_sugar,dairy_free",Flour (150g); Olive oil (45ml); Oranges (150g); Eggs (100g),"Step 1: Preheat Oven | Set the oven to 180°C to preheat for baking. |  | Step 2: Prep Oranges | Zest 150g oranges and squeeze 75ml juice, removing seeds. |  | Step 3: Mix Wet Ingredients | Whisk 2 eggs (100g) with 40ml olive oil and orange juice until combined. |  | Step 4: Combine Dry Ingredients | Mix 150g flour with a pinch of salt and 1 tsp baking powder. |  | Step 5: Blend Batter | Gradually add dry ingredients to wet ingredients, stirring until smooth, then fold in orange zest. |  | Step 6: Prep Pan | Grease a 20cm cake pan with 5ml olive oil and pour in the batter. |  | Step 7: Bake Cake | Bake for 45 minutes until a toothpick inserted in the center comes out clean. |  | Step 8: Serve Slice | Cool for 10 minutes, cut a slice, and serve as a snack.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524449/scitpydazimabrz7qhkw.jpg
68395eeaa1f9120d4641a655,Whole Wheat Roti with Dal Fry,dinner,desi,weight_loss,350.0,14.0,60.0,6.0,12.0,400.0,0.0,40,2,"Whole Wheat Roti with Dal Fry Whole Wheat Roti with Dal Fry Whole Wheat Roti with Dal Fry Whole Wheat Flour Mixed Dal (Moong and Masoor, assumed 1/2 cup each) Onion Tomato Green Chili Cumin Seeds Mustard Seeds Asafoetida Curry Leaves Turmeric Powder Red Chili Powder Coriander Powder Garam Masala Oil Salt Fresh Coriander Leaves Lemon Water desi","nut_free,egg_free,lactose_free,low_sodium,low_sugar,dairy_free","Whole Wheat Flour (2 cups (240g)); Mixed Dal (Moong and Masoor, assumed 1/2 cup each) (1 cup (200g, dry)); Onion (1 medium (100g, chopped)); Tomato (1 medium (150g, chopped)); Green Chili (1 (5g, chopped)); Cumin Seeds (1/2 tsp (1g)); Mustard Seeds (1/2 tsp (1g)); Asafoetida (1 pinch (0.1g)); Curry Leaves (Few (assumed 5 leaves, 0.5g)); Turmeric Powder (1/2 tsp (1g)); Red Chili Powder (1/2 tsp (1g)); Coriander Powder (1 tsp (2g)); Garam Masala (1/4 tsp (0.5g)); Oil (1 tsp (5g, for dal, additional assumed 1 tsp, 5g, for paratha cooking)); Salt (To taste (assumed 1 tsp, 3g, split between dal and paratha)); Fresh Coriander Leaves (For garnish (assumed 1 tbsp, 3g)); Lemon (1/2 (juice, assumed 1 tbsp, 15ml)); Water (As needed (assumed 3/4 cup, 180ml, for paratha dough; 4 cups, 960ml, for dal))","Step 1: Prepare the Dal : | Wash 1 cup mixed dal (moong and masoor) thoroughly and drain. | In a pressure cooker, add the dal with 3 cups of water, 1/2 tsp turmeric powder, and a pinch of salt. | Pressure cook for 3-4 whistles on medium heat, then lower the heat and cook for another 5 minutes. | Let the pressure release naturally. | Step 2: Prepare the Tempering : | In a pan, heat 1 tsp oil and add 1/2 tsp cumin seeds and 1/2 tsp mustard seeds. | When they start to splutter, add 1 pinch of asafoetida, 1 chopped green chili, and a few curry leaves. | Sauté for 30 seconds, then add 1 finely chopped onion and cook until golden brown. | Step 3: Create the Dal Fry : | Add 1 chopped tomato and 1 tsp ginger-garlic paste to the tempering and cook until tomatoes soften. | Add 1/2 tsp red chili powder, 1 tsp coriander powder, and 1/4 tsp garam masala. | Sauté for 2 minutes until the spices are well combined. | Add the cooked dal to the tempering and mix well. | Simmer for 5-7 minutes on low heat, adding water if necessary for desired consistency. | Step 4: Prepare the Dough for Roti : | In a large bowl, add 2 cups of whole wheat flour and a pinch of salt. | Gradually add water (approximately 3/4 cup) and knead to form a soft, pliable dough. | Cover with a damp cloth and let it rest for 15-20 minutes. | Step 5: Make the Rotis : | Divide the dough into 8 equal portions and form smooth balls. | Roll each ball into a circular shape of about 6-7 inches in diameter using a rolling pin and dry flour as needed. | Heat a tawa (flat pan) and place the rolled roti on it. | Cook for 30 seconds, then flip and cook the other side. | When small bubbles appear, flip again and press gently with a cloth to make it puff up. | Step 6: Serve : | Garnish the dal fry with freshly chopped coriander leaves and a squeeze of lemon juice. | Serve hot with the whole wheat rotis.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169414/recipe_uploads/rt1zatd2p829owqgtzti.jpg
68395ed6a1f9120d4641a563,Olive Oil Bread,dinner,mediterranean,weight_gain,550.0,17.0,115.0,29.0,5.0,1206.0,0.0,50,1,Olive Oil Bread Olive Oil Bread Olive Oil Bread Flour Olive oil Yeast Salt mediterranean,"nut_free,egg_free,lactose_free,low_sugar,low_cholesterol,dairy_free",Flour (150g); Olive oil (30ml); Yeast (5g); Salt (3g),"Step 1: Activate Yeast | Dissolve 5g yeast in 100ml warm water and let sit for 5 minutes until foamy. |  | Step 2: Measure Flour | Measure 150g all-purpose flour into a large mixing bowl. |  | Step 3: Add Salt | Mix 3g salt into the flour to distribute evenly. |  | Step 4: Add Oil | Pour 30ml olive oil into the flour mixture and combine. |  | Step 5: Knead Dough | Add yeast mixture, knead for 8 minutes until smooth, and form a ball. |  | Step 6: Let Dough Rise | Cover the dough and let it rise in a warm place for 20 minutes. |  | Step 7: Shape and Bake | Shape dough into a small loaf, place on a baking sheet, and bake at 200°C for 30 minutes. |  | Step 8: Cool and Serve | Let the bread cool for 10 minutes, then slice and serve as a snack.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524449/mg86rkvzlrwwtffldrgw.jpg
